,text,sentiment,comment_clean
121,Sản phẩm không đúng thực tế. Bảo được đổi trả lại hàng. Gọi điện không nghe máy. Không trả lời. Bán hàng không có tâm. Phục vụ quá kém.,0,sản_phẩm không đúng bảo được đổi trả hàng gọi điện không máy không trả_lời bán hàng_không tâm phục_vụ kém
122,Sản phẩm giống hình.tốt,1,sản_phẩm giống hình tốt
123,Bột không mịn nghe toàn mùj bột đậu nành,1,bột không mịn toàn mùj bột đậu_nành
124,Về cái bìa xấu tệ thì không nói gì rồi nhưng cách trình bày bên trong thì cũng phải nói là không được hài lòng lắm dù quyển novel to nhưng font chữ lại rất nhỏ và quá khít với nhau dẫn đến đọc lâu rất dễ bị mỏi mắt.Mong sau này Nhã Nam sẽ tái bản trình bày lại từ A-Z,0,về bìa xấu tệ không rồi trình_bày phải không được hài_lòng lắm dù quyển novel to font chữ khít đọc lâu dễ mỏi_mắt mong nhã nam tái_bản trình_bày
125,Đây là sách viết không có phân tích khoa học và chuyên sâu nên không làm rõ được phương pháp cụ thể để áp dụng cho cha mẹ Việt.Đọc chơi thì được chứ để học theo thì mình thấy quá bình thường.,0,sách viết không phân_tích khoa_học chuyên_sâu nên không được phương_pháp áp_dụng cho cha_mẹ việt đọc chơi được học thấy bình_thường
126,"Chất lượng sản phẩm tuyệt vời. Rất đáng tiền. 
 Đóng gói sản phẩm rất đẹp và chắc chắn.
 Thời gian giao hàng rất nhanh.
 Shop phục vụ rất tốt. Có tặng móc khóa xinh ",1,chất_lượng sản_phẩm tuyệt_vời tiền đóng_gói sản_phẩm đẹp giao hàng nhanh shop phục_vụ tốt tặng móc khóa xinh
127, Shop tl tn đc lúc đầu lúc sau nhắn kh tl ! Dây sạc khi cắm vào sạc dự phòng đc tí thì ngắt sạc thử dây cũ của mình thì ko nv mà dây này bị v nên phản hồi !  Thời gian giao hàng rất chậm,0,shop trả_lời nhắn được đầu nhắn không trả_lời dây sạc cắm sạc dự_phòng được tí ngắt sạc thử dây cũ không nv dây nên phản_hồi giao hàng chậm
128,Hàng kém mềm dễ hỏng. Thất vọng,0,hàng kém mềm dễ hỏng thất_vọng
129,Hộp nhạc của xe bị hỏng không sử dụng được.,0,hộp nhạc xe hỏng không được
130,Chèn ơi mặc không được ,1,chèn mặc không được
131, Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh Son màu đẹp nhưng mau trôi,1,đóng_gói sản_phẩm đẹp giao hàng nhanh son màu đẹp mau trôi
132,Chẳng biết là Shop có biết đọc hay không mua ốp có mỗi 3 mầu xanh - đen - đỏ. Ngta đã inbox hỏi rõ là còn hàng không kêu có mà đặt 2 cái 1 đen 1 xanh ghi chú rõ xong gửi 1 đỏ 1 xanh chán đời - về học lại chữ đi,0,chẳng biết shop biết đọc không mua ốp 3 màu xanh đen đỏ ta nhắn_tin hàng không kêu đặt 2 1 đen 1 xanh ghi_chú xong gửi 1 đỏ 1 xanh chán đời về học chữ đi
133,Chất lượng sản phẩm rất kém. Xay đc 3 lần đã hỏng.,0,chất_lượng sản_phẩm kém xay được 3 lần hỏng
134,Cho sh 5 sao nè !! ,1,cho sh 5 nè
135,  Chất lượng sản phẩm tuyệt vời...rất hài lòng...nhưng bị 2 quần nhỏ...,1,chất_lượng sản_phẩm tuyệt_vời hài_lòng 2 quần
136,Tư vấn thì nói giày form ôm đi tăng 1 size. Chân mình 255 mà đặt đôi 41 là 260 mà về rộng thừa chân cả 2cm. Giờ k lẽ dục đôi giày. Đổi thì không cho đổi. ,0,tư_vấn giày form ôm đi 1 size chân 255 đặt đôi 41 260 về rộng thừa chân 2 cm không_lẽ dục đôi giày đổi không cho đổi
137,Ưng lắm nhé shop giày đẹp 😘,1,ưng lắm shop giày đẹp
138,2 nút khác so với hình.,0,2 nút hình
139,Tóc dày và đẹp lắm ạ cảm ơn shop rất nhiều ! Sẽ ủng hộ dài lâu ạ,1,tóc dày đẹp lắm shop nhiều ủng_hộ dài lâu
140,nói chung là rắc rối lắm,0,rắc_rối lắm
141,"Sp tốt
Shop cần lưu ý giao đủ sp",1,sản_phẩm tốt shop cần lưu_ý giao đủ sản_phẩm
142, Chất lượng sản phẩm tuyệt vời ghtk tuyệt vời,1,chất_lượng sản_phẩm tuyệt_vời ghtk tuyệt_vời
143, Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh 0982435452,1,chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp shop phục_vụ tốt tiền giao hàng nhanh 0982435452
144,hàng fake nâng giá cho cao rồi bảo sale,0,hàng giả nâng_giá cho rồi bảo sale
145, Thời gian giao hàng rất nhanh  Đóng gói sản phẩm rất đẹp và chắc chắn.,1,giao hàng nhanh đóng_gói sản_phẩm đẹp
146,Form giày ko đẹp,0,form giày không đẹp
147, Mua 124k 300g dâu loại 1 nhưng hàng ko nhản mắc không hạn sử dung và bán mắc hơn so chỗ khác . Chất lượng sản phẩm tạm được,0,mua 124 k 300 g dâu 1 hàng không nhản mắc không hạn sử dung bán mắc hơn chỗ chất_lượng sản_phẩm tạm được
148,"Chất lượng tuyệt vời nhưng mà hơi tiếc 1 chút có 1-2 ảnh bị nhòe vs có 1-2 ảnh giống nhau nữa nhưng mà ko sao có 1-2 ảnh à còn những tấm ảnh kia đẹp lắm luôn.
E nhất định sẽ ủng hộ shop nữa.",1,chất_lượng tuyệt_vời hơi tiếc 1 chút 1 2 ảnh nhòe 1 2 ảnh giống không 1 2 ảnh ảnh kia đẹp lắm ủng_hộ shop
149,Mình rất hài lòng với sp. ,1,hài_lòng sản_phẩm
150,Pin nút bấm bị thụt vào ko bấm được... lắc thì nghe len keng sạc chưa đc  30% pin đúng là lừa người ta Chất lượng sản phẩm rất kém,0,pin nút bấm thụt không bấm được lắc len keng sạc được 30 pin đúng lừa ta chất_lượng sản_phẩm kém
151,"Shop phục vụ rất tốt
Chất lượng sản phẩm tuyệt voi
Shop nay ban re ma hang chat luong",1,shop phục_vụ tốt chất_lượng sản_phẩm tuyệt voi shop ban re ma hang chat luong
152,"Gửi thiếu gói trà thái 55k, bảo shop trả bằng card đt, đồng ý rồi bảo mua xong bảo bận hẹn đi hẹn lại không trả, có onl nhưng k rep. Đánh giá đúng 1* bắt sửa lại 
Không phải tiếc gì nhưng shop làm ăn kiểu này cũng ạ. Không có lần sau :)",0,gửi gói trà thái 55 k bảo shop card điện_thoại đồng_ý rồi bảo mua xong bảo bận hẹn đi hẹn không onl không rep đúng 1 bắt sửa không phải tiếc shop làm_ăn kiểu không lần
153,Chất lượng quá shopp,1,chất_lượng shopp
154," Shop phục vụ rất tốt
Rất ưng. Giá rẻ nhất thế giới. Vote đc 10* cũng vote",1,shop phục_vụ tốt ưng giá rẻ thế_giới vote được 10 vote
155, Chất lượng phù hợp với giá cả. Màu cam in bị lem. Ko biết màu nhuộm có hại cho da Ko ?,0,chất_lượng giá_cả màu cam in lem không biết màu nhuộm hại cho da không
156,Chất tốt trừ chỗ bị lỗi. Shop đã giải quyết tốt để khách nhận lại tiền. Lần sau khách kiểm tra hàng trc khi giao,1,chất tốt trừ chỗ lỗi shop giải_quyết tốt khách tiền lần khách kiểm_tra hàng giao
157,Ngon quá ! Đậu Giòn  vị vừa ăn . Tuyệt vời . Các bạn nên dùng thử sẽ ghiền như mình cho mà xem 🤗👍👍👍👍👍👍,1,ngon đậu giòn vị ăn tuyệt_vời nên dùng thử ghiền như cho
158,Hàng 104k nên chất lượng cũng ko đòi hỏi gì hơn,1,hàng 104 k nên chất_lượng không đòi_hỏi hơn
159,Shop gửi k đúg như mẫu mình đặt,0,shop gửi không đúng như mẫu đặt
160,Xin lỗi mật quá tệ. K biết,1,xin_lỗi mật tệ không biết
161,Có mấy mask dth vô cùng ý. Nghe có ngz nói mua hàng đc c chủ tặng thêm 4 mask mà mình chỉ đc thêm 1 mask 😢 kèm 1 cột tóc 😂😂 ko bt có phải c bỏ quên ko hay là tặng nữa,1,mấy mask dễ_thương vô_cùng ngz mua hàng được c chủ tặng thêm 4 mask chỉ được thêm 1 mask kèm 1 cột tóc không bình_thường phải c bỏ quên không tặng
162,Ko có hộp chả thấy hướng dẫn lại phải lên đây đọc! Bất tiện! ,0,không hộp chả thấy hướng_dẫn phải đọc bất_tiện
163,Bột mịn  hửi thì có mùi thơm nhưng khi dùng thì không đậm mùi đậu nành bao bì in mờ nhạt,0,bột mịn hửi mùi thơm dùng không đậm mùi đậu_nành bao_bì in mờ_nhạt
164,Cắm điện vào thì chạy ko thì ko chạy đã sạc cả ngày cũng ko đc j,0,cắm điện chạy không không chạy sạc không được
165, Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời  Shop phục vụ rất tốt,1,đóng_gói sản_phẩm đẹp đóng_gói sản_phẩm đẹp chất_lượng sản_phẩm tuyệt_vời shop phục_vụ tốt
166, Đóng gói sản phẩm rất đẹp và chắc chắn ❤️❤️ Thời gian giao hàng rất nhanh 🤙🏻,1,đóng_gói sản_phẩm đẹp ️ ️ giao hàng nhanh
167,Hết hàng nhưng không báo trc cho khách. Hơn 1 tuần sau shipper đến giao mới bảo r hoàn lại tiền,0,hết hàng không báo cho khách hơn 1 tuần shipper giao bảo rồi hoàn tiền
168,Giống như ảnh,1,giống như ảnh
169,Chất lượng sản phẩm tuyệt vời. Shop rất nhiệt tình. Lần sau sẽ quay lại ủng hộ,1,chất_lượng sản_phẩm tuyệt_vời shop nhiệt_tình lần ủng_hộ
170, Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp nhưng hơi khó bóc đếm đủ 50 cái dùng thử 1 cái oke ae nên mua ủng hộ em sẽ ủng hộ shop lâu dài,1,chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp hơi khó bóc đếm đủ 50 dùng thử 1 được anh_em nên mua ủng_hộ ủng_hộ shop lâu_dài
171, Chất lượng sản phẩm Tam dược nhưng pin bi lỗi  Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh,1,chất_lượng sản_phẩm tam dược pin bi lỗi đóng_gói sản_phẩm đẹp shop phục_vụ tốt tiền giao hàng nhanh
172,Mua 5bô nay giao 5bô khác,0,mua 5 bô giao 5 bô
173, Chất lượng sản phẩm tuyệt vời . áo khoác rất rất đẹp. Triệu like😂💟💟💓,1,chất_lượng sản_phẩm tuyệt_vời áo_khoác đẹp triệu thích
174,K có hiệu quả.mình dùng hơn 1 tháng rồi mà vẫn như vậy,0,không hiệu_quả dùng hơn 1 tháng rồi
175," Rất kémBảo giao đ.hồ màu đen thì lúc nhận lại nhận đc đ.hồ màu trắng 😤😤
Bực mình",0,kémbảo giao đéo hồ màu đen được đéo hồ màu trắng bực_mình
176,sách viết khá tốt không lòng vòng nhưng lại viết bằng ngòi bút như những bài báo đọc rất khô khan,0,sách viết tốt không lòng_vòng viết ngòi_bút như báo đọc khô_khan
177,Mua sản phẩm thích nhất là shop có tâm. Nhiệt tình và vui tính điều đặc biêt nữa là giày như hình đẹp ok ok . Ai mua thì lẹ lên,1,mua sản_phẩm thích shop tâm nhiệt_tình vui_tính đặc biêt giày như hình đẹp được được mua lẹ
178,Chất lượng quá tốt so với giá .mặc dù mình đặt nhầm size nhưng vẫn k có gì phải phàn nàn về phục vụ và chất lượng sản phẩmlikemong sẽ có dịp khuyến mãi khác để mua lại hehe,1,chất_lượng tốt giá mặc_dù đặt nhầm size không phải phàn_nàn về phục_vụ chất_lượng sản phẩmlikemong dịp khuyến_mãi mua hehe
179,Thời gián giao hàng quá lâu. Ko chủ động thông báo cho KH,0,thời gián giao hàng lâu không chủ_động thông_báo cho không
180,"
shop giao nhanh 
mặt nạ ẩm nên để tầm 20p 
hơi dính nhưng nchung sp ok giá tốt đáng mua thử",1,shop giao nhanh mặt ẩm nên tầm 20 p hơi dính nchung sản_phẩm được giá tốt mua thử
181,Hôm nay (14/12/2017) e nhận đc sách k có bọc mà bìa còn dơ và bị gấp khúcđầpu sách thì rách.. Giấy phiá trong cũng gấp khúc.. Qá thất vọng !!!,0,hôm_nay 14 12 2017 được sách không bọc bìa dơ gấp khúcđầpu sách rách giấy gấp_khúc thất_vọng
182,ở như sp k hề ghi giao màu ngẫu nhiên.vậy mà tiki giao cho mình một khung màn màu xanh và góc màn la màu đen. chẳng thẩm mỹ chút nào.nếu biết giao màu như vậy thì mình đã k đặt. hazzz!. thế này pai xem xet lai co nen mua hàng onl nua k đây?  tin tuong tiki la vay mà...,0,như sản_phẩm không hề ghi giao màu ngẫu_nhiên tiki giao cho một khung màn màu xanh góc màn la màu đen chẳng thẩm_mỹ chút biết giao màu không đặt hazzz thế này pai xet lai co nen mua hàng onl nua không tuong tiki la vay
183,Sản phẩm đệp chính hãng nhưng lại nhận sp không chạy bật on nhưng đèn chuột không sáng.Mong được đổi trả,0,sản_phẩm đệp chính hãng sản_phẩm không chạy bật trực_tuyến đèn chuột không sáng mong được đổi
184,Xin chức mừng và chúc hai em thành công trong kỳ thi vào đại học sắp tới .,0,chức mừng chúc hai thành_công kỳ thi đại_học
185,Giao hàng lâu nắp vênh phải ấn lại (ko biết chịu dc đi mưa rửa tay ko). Bung 1 mắt trên cùng như ảnh chụp. ,0,giao hàng lâu nắp vênh phải ấn không biết được đi mưa rửa không bung 1 mắt trên như ảnh chụp
186, Chất lượng sản phẩm rất kém Chất lượng sản phẩm rất kém Shop phục vụ rất kém.ko dung sản phẩm hàng bị lỗi,0,chất_lượng sản_phẩm kém chất_lượng sản_phẩm kém shop phục_vụ kém không dung sản_phẩm hàng lỗi
187, Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền Thời gian giao hàng rất nhanh. Nhưng mà kẹo dẻo thái bị chảy,1,chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp tiền giao hàng nhanh kẹo dẻo thái chảy
188,Sản phẩm mới nhận thì chạy...rồi psau k chạy..nói chung lúc chạy lúc không...,0,sản_phẩm chạy rồi psau không chạy chạy không
189,Bút rất dễ thương có 2 cây bị lỗi,1,bút dễ_thương 2 lỗi
190, Chất lượng sản phẩm tuyệt vời. Shopee giao hàng rất chậm,1,chất_lượng sản_phẩm tuyệt_vời shopee giao hàng chậm
191,"Sản phẩm nói độ lì 14h mà mới ăn đã hết
",0,sản_phẩm độ lì 14 h ăn hết
192,Kính dán bị bụi bẳn vào trong mới đc có 2 ngày,1,kính dán bụi bẳn được 2
193, Chất lượng sản phẩm rất kém chân đi size 38 nhưng đã cố tình mua size 39 để đi tập thể dục cho thoải mái ai ngỡ cái shops này gửi cho đôi giày chắc cỡ 35 😏 và dán 2 miếng giấy nhỏ số 39 dưới đế giày ấn vào hoàn trả và hoàn tiền nhưng làm hoài kiểu như bị chặn ấy. 150k+ 42k . Khốn nạn ,0,chất_lượng sản_phẩm kém chân đi size 38 cố_tình mua size 39 đi tập_thể_dục cho thoải_mái ngỡ shops gửi cho đôi giày cỡ 35 dán 2 miếng giấy 39 dưới đế giày ấn hoàn_trả hoàn tiền hoài kiểu như chặn 150 k 42 k khốn_nạn
